filename,audio_path,transcript,region
sentence_24.wav,dataset/chunks/rangpur/ran_cate_09/sentence_24.wav,আগামীকাল খুব ঠান্ডা হবে।,rangpur
sentence_25.wav,dataset/chunks/rangpur/ran_cate_09/sentence_25.wav,ঝড়ের পূর্বাভাস আছে।,rangpur
sentence_26.wav,dataset/chunks/rangpur/ran_cate_09/sentence_26.wav,বাতাসের দিক পরিবর্তিত হয়েছে।,rangpur
sentence_27.wav,dataset/chunks/rangpur/ran_cate_09/sentence_27.wav,আকাশে সূর্যোদয় দেখা যাচ্ছে।,rangpur
sentence_28.wav,dataset/chunks/rangpur/ran_cate_09/sentence_28.wav,আজ রাতের আকাশে তারা দেখা যাচ্ছে।,rangpur
sentence_29.wav,dataset/chunks/rangpur/ran_cate_09/sentence_29.wav,বাতাসে তীব্রতা আছে কি?,rangpur
sentence_30.wav,dataset/chunks/rangpur/ran_cate_09/sentence_30.wav,গ্রীষ্মকাল খুব গরম।,rangpur
sentence_31.wav,dataset/chunks/rangpur/ran_cate_09/sentence_31.wav,শীতকাল খুব ঠান্ডা।,rangpur
sentence_32.wav,dataset/chunks/rangpur/ran_cate_09/sentence_32.wav,আজকের আর্দ্রতা কেমন?,rangpur
sentence_33.wav,dataset/chunks/rangpur/ran_cate_09/sentence_33.wav,মেঘ কেটে গেছে।,rangpur
sentence_34.wav,dataset/chunks/rangpur/ran_cate_09/sentence_34.wav,ঝড়ের সময় বাইরে যাবেন না।,rangpur
sentence_35.wav,dataset/chunks/rangpur/ran_cate_09/sentence_35.wav,আজকের আকাশ নীল।,rangpur
sentence_36.wav,dataset/chunks/rangpur/ran_cate_09/sentence_36.wav,বাতাসে ধুলো আছে।,rangpur
sentence_37.wav,dataset/chunks/rangpur/ran_cate_09/sentence_37.wav,বৃষ্টির পর সবুজ গাছ আরও সুন্দর।,rangpur
sentence_38.wav,dataset/chunks/rangpur/ran_cate_09/sentence_38.wav,আজ খুব ধোঁয়া আছে।,rangpur
sentence_39.wav,dataset/chunks/rangpur/ran_cate_09/sentence_39.wav,আগামীকাল বৃষ্টি হবে কি?,rangpur
sentence_40.wav,dataset/chunks/rangpur/ran_cate_09/sentence_40.wav,আজ দুপুরে তাপমাত্রা কম।,rangpur
sentence_41.wav,dataset/chunks/rangpur/ran_cate_09/sentence_41.wav,সূর্য আকাশে উজ্জ্বল।,rangpur
sentence_42.wav,dataset/chunks/rangpur/ran_cate_09/sentence_42.wav,আজ বাতাস একটু ঠান্ডা।,rangpur
sentence_43.wav,dataset/chunks/rangpur/ran_cate_09/sentence_43.wav,ঝড়ের সময় কি precautions নিতে হবে?,rangpur
sentence_44.wav,dataset/chunks/rangpur/ran_cate_09/sentence_44.wav,আজকের আবহাওয়া স্বাভাবিক।,rangpur
sentence_45.wav,dataset/chunks/rangpur/ran_cate_09/sentence_45.wav,বৃষ্টি হলে রাস্তা ভিজে যাবে।,rangpur
sentence_46.wav,dataset/chunks/rangpur/ran_cate_09/sentence_46.wav,হাওয়া খুব নরম।,rangpur
sentence_47.wav,dataset/chunks/rangpur/ran_cate_09/sentence_47.wav,আজ সূর্য উঠার সময় দেরি হয়েছে।,rangpur
sentence_48.wav,dataset/chunks/rangpur/ran_cate_09/sentence_48.wav,আবহাওয়া রিপোর্ট কি হয়েছে?,rangpur
sentence_49.wav,dataset/chunks/rangpur/ran_cate_09/sentence_49.wav,আজকের তাপমাত্রা বেশী।,rangpur
sentence_50.wav,dataset/chunks/rangpur/ran_cate_09/sentence_50.wav,রাতে খুব ঠান্ডা হবে।,rangpur
sentence_51.wav,dataset/chunks/rangpur/ran_cate_09/sentence_51.wav,গ্রীষ্মের দিন দীর্ঘ।,rangpur
sentence_52.wav,dataset/chunks/rangpur/ran_cate_09/sentence_52.wav,শীতের রাত ছোট।,rangpur
sentence_53.wav,dataset/chunks/rangpur/ran_cate_09/sentence_53.wav,ঝড়ের কারণে বিদ্যুৎ চলে গেছে।,rangpur
sentence_54.wav,dataset/chunks/rangpur/ran_cate_09/sentence_54.wav,মেঘলা দিনে ছবি তোলা ভালো।,rangpur
sentence_55.wav,dataset/chunks/rangpur/ran_cate_09/sentence_55.wav,বাতাসে আর্দ্রতা বেশি।,rangpur
sentence_56.wav,dataset/chunks/rangpur/ran_cate_09/sentence_56.wav,কি ধরনের বাতাস চলছে?,rangpur
sentence_57.wav,dataset/chunks/rangpur/ran_cate_09/sentence_57.wav,আজ রাতের আকাশ পরিষ্কার।,rangpur
sentence_58.wav,dataset/chunks/rangpur/ran_cate_09/sentence_58.wav,বৃষ্টিপাত কম।,rangpur
sentence_59.wav,dataset/chunks/rangpur/ran_cate_09/sentence_59.wav,আগামীকাল তাপমাত্রা বাড়বে।,rangpur
sentence_60.wav,dataset/chunks/rangpur/ran_cate_09/sentence_60.wav,ঝড়ের সময় সড়ক নিরাপদ নয়।,rangpur
sentence_61.wav,dataset/chunks/rangpur/ran_cate_09/sentence_61.wav,আজ হালকা বৃষ্টি হচ্ছে।,rangpur
sentence_62.wav,dataset/chunks/rangpur/ran_cate_09/sentence_62.wav,বাতাসের তীব্রতা কমেছে।,rangpur
sentence_63.wav,dataset/chunks/rangpur/ran_cate_09/sentence_63.wav,আজকের সূর্যাস্ত সুন্দর।,rangpur
sentence_64.wav,dataset/chunks/rangpur/ran_cate_09/sentence_64.wav,কি সময়ে বৃষ্টি হবে?,rangpur
sentence_65.wav,dataset/chunks/rangpur/ran_cate_09/sentence_65.wav,আকাশে মেঘ অনেক।,rangpur
sentence_66.wav,dataset/chunks/rangpur/ran_cate_09/sentence_66.wav,আজ খুব শীতল দিন।,rangpur
sentence_67.wav,dataset/chunks/rangpur/ran_cate_09/sentence_67.wav,বাতাসের দিক পূর্ব।,rangpur
sentence_68.wav,dataset/chunks/rangpur/ran_cate_09/sentence_68.wav,হঠাৎ ঝড় এসেছে।,rangpur
sentence_69.wav,dataset/chunks/rangpur/ran_cate_09/sentence_69.wav,আজ খুব রৌদ্রজ্জ্বল।,rangpur
sentence_70.wav,dataset/chunks/rangpur/ran_cate_09/sentence_70.wav,আগামীকাল হালকা বাতাস থাকবে।,rangpur
sentence_01.wav,dataset/chunks/rangpur/ran_cate_10/sentence_01.wav,আপনি কিভাবে পহেলা বৈশাখ উদযাপন করেন?,rangpur
sentence_02.wav,dataset/chunks/rangpur/ran_cate_10/sentence_02.wav,আমি পহেলা বৈশাখে নতুন জামা পরি।,rangpur
sentence_03.wav,dataset/chunks/rangpur/ran_cate_10/sentence_03.wav,আমাদের গ্রামে ঈদ খুব বড় উৎসব।,rangpur
sentence_04.wav,dataset/chunks/rangpur/ran_cate_10/sentence_04.wav,আপনি পূজা কিভাবে পালন করেন?,rangpur
sentence_05.wav,dataset/chunks/rangpur/ran_cate_10/sentence_05.wav,আমরা দুর্গাপূজা দেখতে যাই।,rangpur
sentence_06.wav,dataset/chunks/rangpur/ran_cate_10/sentence_06.wav,আমার পরিবার নববর্ষ উদযাপন করে।,rangpur
sentence_07.wav,dataset/chunks/rangpur/ran_cate_10/sentence_07.wav,কি ধরনের খাবার উৎসবে থাকে?,rangpur
sentence_08.wav,dataset/chunks/rangpur/ran_cate_10/sentence_08.wav,আমরা ঈদের দিনে গিয়ে কার্ড দিই।,rangpur
sentence_09.wav,dataset/chunks/rangpur/ran_cate_10/sentence_09.wav,পহেলা বৈশাখে আমরা বাজারে যাই।,rangpur
sentence_10.wav,dataset/chunks/rangpur/ran_cate_10/sentence_10.wav,আমরা পহেলা বৈশাখে রঙিন পোশাক পরি।,rangpur
sentence_11.wav,dataset/chunks/rangpur/ran_cate_10/sentence_11.wav,হোলি আমাদের বন্ধুদের সঙ্গে খেলা হয়।,rangpur
sentence_12.wav,dataset/chunks/rangpur/ran_cate_10/sentence_12.wav,উৎসবে কি ধরনের গান বাজে?,rangpur
sentence_13.wav,dataset/chunks/rangpur/ran_cate_10/sentence_13.wav,আমরা লালবসন্ত উৎসব পালন করি।,rangpur
sentence_14.wav,dataset/chunks/rangpur/ran_cate_10/sentence_14.wav,আমাদের গ্রামে বর্ষবরণ খুব উৎসবমুখর।,rangpur
sentence_15.wav,dataset/chunks/rangpur/ran_cate_10/sentence_15.wav,পহেলা বৈশাখে নতুন বছরের জন্য শুভেচ্ছা বিনিময় করি।,rangpur
sentence_16.wav,dataset/chunks/rangpur/ran_cate_10/sentence_16.wav,আমরা ঈদে পরিবারের সঙ্গে ভ্রমণ করি।,rangpur
sentence_17.wav,dataset/chunks/rangpur/ran_cate_10/sentence_17.wav,দুর্গাপূজায় মন্দিরে ফুল সাজানো হয়।,rangpur
sentence_18.wav,dataset/chunks/rangpur/ran_cate_10/sentence_18.wav,কি ধরনের পোশাক উৎসবে পরা হয়?,rangpur
sentence_19.wav,dataset/chunks/rangpur/ran_cate_10/sentence_19.wav,নববর্ষে আমরা মিষ্টি খাই।,rangpur
sentence_20.wav,dataset/chunks/rangpur/ran_cate_10/sentence_20.wav,আমরা ঈদের সকালে নতুন জামা পরি।,rangpur
sentence_21.wav,dataset/chunks/rangpur/ran_cate_10/sentence_21.wav,পূজার সময় মন্দিরে ভিড় থাকে।,rangpur
sentence_22.wav,dataset/chunks/rangpur/ran_cate_10/sentence_22.wav,পহেলা বৈশাখে আমরা পার্কে যাই।,rangpur
sentence_23.wav,dataset/chunks/rangpur/ran_cate_10/sentence_23.wav,হোলিতে রঙ ব্যবহার করা হয়।,rangpur
sentence_24.wav,dataset/chunks/rangpur/ran_cate_10/sentence_24.wav,আমরা ভোরে পূজার অর্ঘ্য দিই।,rangpur
sentence_25.wav,dataset/chunks/rangpur/ran_cate_10/sentence_25.wav,ঈদে আমরা একে অপরকে শুভেচ্ছা জানাই।,rangpur
sentence_26.wav,dataset/chunks/rangpur/ran_cate_10/sentence_26.wav,উৎসবের জন্য নতুন সাজসজ্জা করা হয়েছে।,rangpur
sentence_27.wav,dataset/chunks/rangpur/ran_cate_10/sentence_27.wav,আমরা নববর্ষে গান গাই।,rangpur
sentence_28.wav,dataset/chunks/rangpur/ran_cate_10/sentence_28.wav,দুর্গাপূজায় কুমারী পূজা হয়।,rangpur
sentence_29.wav,dataset/chunks/rangpur/ran_cate_10/sentence_29.wav,কি ধরনের খেলাধুলা উৎসবে হয়?,rangpur
sentence_30.wav,dataset/chunks/rangpur/ran_cate_10/sentence_30.wav,আমরা হোলিতে একে অপরকে রঙ দিই।,rangpur
sentence_31.wav,dataset/chunks/rangpur/ran_cate_10/sentence_31.wav,উৎসবে আমরা নাচ গান করি।,rangpur
sentence_32.wav,dataset/chunks/rangpur/ran_cate_10/sentence_32.wav,ঈদের দিনে বাজারে ভিড় হয়।,rangpur
sentence_33.wav,dataset/chunks/rangpur/ran_cate_10/sentence_33.wav,পহেলা বৈশাখে আমরা মেলা দেখতে যাই।,rangpur
sentence_34.wav,dataset/chunks/rangpur/ran_cate_10/sentence_34.wav,নববর্ষে আমরা নতুন পরিকল্পনা করি।,rangpur
sentence_35.wav,dataset/chunks/rangpur/ran_cate_10/sentence_35.wav,দুর্গাপূজায় মন্দিরে আলোকসজ্জা করা হয়।,rangpur
sentence_36.wav,dataset/chunks/rangpur/ran_cate_10/sentence_36.wav,হোলিতে আমরা বন্ধুদের সঙ্গে মজা করি।,rangpur
sentence_37.wav,dataset/chunks/rangpur/ran_cate_10/sentence_37.wav,কি ধরনের খাবার পূজায় পরিবেশিত হয়?,rangpur
sentence_38.wav,dataset/chunks/rangpur/ran_cate_10/sentence_38.wav,আমরা নববর্ষে পরিবারকে উপহার দেই।,rangpur
sentence_39.wav,dataset/chunks/rangpur/ran_cate_10/sentence_39.wav,ঈদের সকালে আমরা মসজিদে যাই।,rangpur
sentence_40.wav,dataset/chunks/rangpur/ran_cate_10/sentence_40.wav,উৎসবে আমরা traditional পোশাক পরি।,rangpur
sentence_41.wav,dataset/chunks/rangpur/ran_cate_10/sentence_41.wav,পহেলা বৈশাখে আমরা রঙিন মিছিল করি।,rangpur
sentence_42.wav,dataset/chunks/rangpur/ran_cate_10/sentence_42.wav,হোলিতে আমরা বিভিন্ন রঙের জল ব্যবহার করি।,rangpur
sentence_43.wav,dataset/chunks/rangpur/ran_cate_10/sentence_43.wav,নববর্ষের অনুষ্ঠানে গান বাজানো হয়।,rangpur
sentence_44.wav,dataset/chunks/rangpur/ran_cate_10/sentence_44.wav,আমরা ঈদের দিনে প্রিয়জনের সঙ্গে খাবার খাই।,rangpur
sentence_45.wav,dataset/chunks/rangpur/ran_cate_10/sentence_45.wav,দুর্গাপূজায় প্রতিমা সাজানো হয়।,rangpur
sentence_46.wav,dataset/chunks/rangpur/ran_cate_10/sentence_46.wav,উৎসবে আমরা সবাই একসাথে আনন্দ করি।,rangpur
sentence_47.wav,dataset/chunks/rangpur/ran_cate_10/sentence_47.wav,পহেলা বৈশাখে নতুন বছরের শুরু হয়।,rangpur
sentence_48.wav,dataset/chunks/rangpur/ran_cate_10/sentence_48.wav,নববর্ষে আমরা খোলা আকাশের নিচে অনুষ্ঠান করি।,rangpur
sentence_49.wav,dataset/chunks/rangpur/ran_cate_10/sentence_49.wav,ঈদে আমরা একে অপরকে উপহার দেই।,rangpur
sentence_50.wav,dataset/chunks/rangpur/ran_cate_10/sentence_50.wav,হোলিতে শিশুদের আনন্দ বেশি।,rangpur
sentence_51.wav,dataset/chunks/rangpur/ran_cate_10/sentence_51.wav,আমরা পহেলা বৈশাখে রঙিন পুতুল তৈরি করি।,rangpur
sentence_52.wav,dataset/chunks/rangpur/ran_cate_10/sentence_52.wav,দুর্গাপূজায় মন্দিরে ভক্তদের ভিড় থাকে।,rangpur
sentence_53.wav,dataset/chunks/rangpur/ran_cate_10/sentence_53.wav,নববর্ষের দিনে আমরা traditional খাবার খাই।,rangpur
sentence_54.wav,dataset/chunks/rangpur/ran_cate_10/sentence_54.wav,হোলিতে আমরা গান বাজাই।,rangpur
sentence_55.wav,dataset/chunks/rangpur/ran_cate_10/sentence_55.wav,ঈদে আমরা পরিবারের সঙ্গে আনন্দ করি।,rangpur
sentence_56.wav,dataset/chunks/rangpur/ran_cate_10/sentence_56.wav,পহেলা বৈশাখে আমরা বাজার থেকে খাবার কিনি।,rangpur
sentence_57.wav,dataset/chunks/rangpur/ran_cate_10/sentence_57.wav,নববর্ষে আমরা cultural অনুষ্ঠানে অংশ নিই।,rangpur
sentence_58.wav,dataset/chunks/rangpur/ran_cate_10/sentence_58.wav,দুর্গাপূজায় আমরা মেলা দেখি।,rangpur
sentence_59.wav,dataset/chunks/rangpur/ran_cate_10/sentence_59.wav,হোলিতে আমরা একে অপরকে মিষ্টি দিই।,rangpur
sentence_60.wav,dataset/chunks/rangpur/ran_cate_10/sentence_60.wav,আমরা পহেলা বৈশাখে traditional নাচ করি।,rangpur
sentence_61.wav,dataset/chunks/rangpur/ran_cate_10/sentence_61.wav,নববর্ষে আমরা নতুন বছরের জন্য প্রার্থনা করি।,rangpur
sentence_62.wav,dataset/chunks/rangpur/ran_cate_10/sentence_62.wav,ঈদের সকালে আমরা মসজিদে যাওয়া শুরু করি।,rangpur
sentence_63.wav,dataset/chunks/rangpur/ran_cate_10/sentence_63.wav,হোলিতে আমরা বন্ধুদের সঙ্গে আনন্দ করি।,rangpur
sentence_64.wav,dataset/chunks/rangpur/ran_cate_10/sentence_64.wav,পহেলা বৈশাখে আমাদের গ্রামে মেলা হয়।,rangpur
sentence_65.wav,dataset/chunks/rangpur/ran_cate_10/sentence_65.wav,নববর্ষের অনুষ্ঠান সকাল থেকে শুরু হয়।,rangpur
sentence_66.wav,dataset/chunks/rangpur/ran_cate_10/sentence_66.wav,দুর্গাপূজায় শিশুদের জন্য খেলা হয়।,rangpur
sentence_67.wav,dataset/chunks/rangpur/ran_cate_10/sentence_67.wav,হোলিতে আমরা রঙিন পাউডার ব্যবহার করি।,rangpur
sentence_68.wav,dataset/chunks/rangpur/ran_cate_10/sentence_68.wav,ঈদে আমরা গ্রামের বাড়িতে যাই।,rangpur
sentence_69.wav,dataset/chunks/rangpur/ran_cate_10/sentence_69.wav,পহেলা বৈশাখে আমরা নতুন বছরের জন্য সুইট খাই।,rangpur
sentence_70.wav,dataset/chunks/rangpur/ran_cate_10/sentence_70.wav,নববর্ষে আমরা সকলের সঙ্গে আনন্দ ভাগ করি।,rangpur
sentence_01.wav,dataset/chunks/rangpur/ran_cate_11/sentence_01.wav,আপনার পরীক্ষা কবে?,rangpur
sentence_02.wav,dataset/chunks/rangpur/ran_cate_11/sentence_02.wav,আমি সকাল ৯টায় স্কুলে যাই।,rangpur
sentence_03.wav,dataset/chunks/rangpur/ran_cate_11/sentence_03.wav,আজ কোন বিষয়ের ক্লাস আছে?,rangpur
sentence_04.wav,dataset/chunks/rangpur/ran_cate_11/sentence_04.wav,আমি গণিত পড়াশোনা করছি।,rangpur
sentence_05.wav,dataset/chunks/rangpur/ran_cate_11/sentence_05.wav,আপনার শিক্ষক কে?,rangpur
sentence_06.wav,dataset/chunks/rangpur/ran_cate_11/sentence_06.wav,আমার ক্লাস খুব ছোট।,rangpur
sentence_07.wav,dataset/chunks/rangpur/ran_cate_11/sentence_07.wav,পরীক্ষা কঠিন হবে কি?,rangpur
sentence_08.wav,dataset/chunks/rangpur/ran_cate_11/sentence_08.wav,আমি আজ বাংলা পরীক্ষা দিচ্ছি।,rangpur
sentence_09.wav,dataset/chunks/rangpur/ran_cate_11/sentence_09.wav,আপনি কোন কলেজে পড়েন?,rangpur
sentence_10.wav,dataset/chunks/rangpur/ran_cate_11/sentence_10.wav,আমার বন্ধু বিজ্ঞান পড়ে।,rangpur
sentence_11.wav,dataset/chunks/rangpur/ran_cate_11/sentence_11.wav,আমরা স্কুলে প্রতিদিন ৬ ঘণ্টা পড়ি।,rangpur
sentence_12.wav,dataset/chunks/rangpur/ran_cate_11/sentence_12.wav,আপনার হোমওয়ার্ক শেষ হয়েছে কি?,rangpur
sentence_13.wav,dataset/chunks/rangpur/ran_cate_11/sentence_13.wav,আমি ইতিহাস পড়তে ভালোবাসি।,rangpur
sentence_14.wav,dataset/chunks/rangpur/ran_cate_11/sentence_14.wav,আপনার শিক্ষক ক্লাসে কঠোর কি?,rangpur
sentence_15.wav,dataset/chunks/rangpur/ran_cate_11/sentence_15.wav,আমরা লাইব্রেরিতে বই পড়ি।,rangpur
sentence_16.wav,dataset/chunks/rangpur/ran_cate_11/sentence_16.wav,পরীক্ষা কত নম্বরের?,rangpur
sentence_17.wav,dataset/chunks/rangpur/ran_cate_11/sentence_17.wav,আমার সহপাঠী খুব স্মার্ট।,rangpur
sentence_18.wav,dataset/chunks/rangpur/ran_cate_11/sentence_18.wav,আপনি কোন বিষয়ে দুর্বল?,rangpur
sentence_19.wav,dataset/chunks/rangpur/ran_cate_11/sentence_19.wav,আমি প্রতিদিন ইংরেজি অনুশীলন করি।,rangpur
sentence_20.wav,dataset/chunks/rangpur/ran_cate_11/sentence_20.wav,শিক্ষক আজ নতুন পাঠ শেখালেন।,rangpur
sentence_21.wav,dataset/chunks/rangpur/ran_cate_11/sentence_21.wav,আপনার ক্লাসের সময়সূচি কি?,rangpur
sentence_22.wav,dataset/chunks/rangpur/ran_cate_11/sentence_22.wav,আমি পরীক্ষার জন্য প্রস্তুতি নিচ্ছি।,rangpur
sentence_23.wav,dataset/chunks/rangpur/ran_cate_11/sentence_23.wav,আমরা বিজ্ঞান ল্যাবে পরীক্ষা করি।,rangpur
sentence_24.wav,dataset/chunks/rangpur/ran_cate_11/sentence_24.wav,আপনার স্কুলের নাম কি?,rangpur
sentence_25.wav,dataset/chunks/rangpur/ran_cate_11/sentence_25.wav,আমার প্রিয় শিক্ষক খুব সহায়ক।,rangpur
sentence_26.wav,dataset/chunks/rangpur/ran_cate_11/sentence_26.wav,আমরা গ্রুপ স্টাডি করি।,rangpur
sentence_27.wav,dataset/chunks/rangpur/ran_cate_11/sentence_27.wav,আপনি কোন বিষয়ে ভালো?,rangpur
sentence_28.wav,dataset/chunks/rangpur/ran_cate_11/sentence_28.wav,আমি নতুন বিষয় শিখতে ভালোবাসি।,rangpur
sentence_29.wav,dataset/chunks/rangpur/ran_cate_11/sentence_29.wav,পরীক্ষা শেষ হলে আমরা ছুটি পাই।,rangpur
sentence_30.wav,dataset/chunks/rangpur/ran_cate_11/sentence_30.wav,আমার স্কুলে বড় লাইব্রেরি আছে।,rangpur
sentence_31.wav,dataset/chunks/rangpur/ran_cate_11/sentence_31.wav,আপনার ক্লাসের সংখ্যা কত?,rangpur
sentence_32.wav,dataset/chunks/rangpur/ran_cate_11/sentence_32.wav,আমি প্রতিদিন সকালে পড়াশোনা করি।,rangpur
sentence_33.wav,dataset/chunks/rangpur/ran_cate_11/sentence_33.wav,শিক্ষক আজ গণিতের সমস্যা দেখালেন।,rangpur
sentence_34.wav,dataset/chunks/rangpur/ran_cate_11/sentence_34.wav,আপনার সহপাঠী কি সাহায্য করছে?,rangpur
sentence_35.wav,dataset/chunks/rangpur/ran_cate_11/sentence_35.wav,আমি পরীক্ষার জন্য নোট তৈরি করছি।,rangpur
sentence_36.wav,dataset/chunks/rangpur/ran_cate_11/sentence_36.wav,আমরা স্কুলে বিভিন্ন কার্যক্রম করি।,rangpur
sentence_37.wav,dataset/chunks/rangpur/ran_cate_11/sentence_37.wav,আপনার শিক্ষক কি ভালো ব্যাখ্যা করেন?,rangpur
sentence_38.wav,dataset/chunks/rangpur/ran_cate_11/sentence_38.wav,আমি ইংরেজি বলার অনুশীলন করি।,rangpur
sentence_39.wav,dataset/chunks/rangpur/ran_cate_11/sentence_39.wav,আজ ক্লাসে প্র্যাকটিক্যাল হয়েছে।,rangpur
sentence_40.wav,dataset/chunks/rangpur/ran_cate_11/sentence_40.wav,আপনার হোমওয়ার্ক কত পৃষ্ঠা?,rangpur
sentence_41.wav,dataset/chunks/rangpur/ran_cate_11/sentence_41.wav,আমি পরীক্ষার জন্য প্রশ্ন সমাধান করছি।,rangpur
sentence_42.wav,dataset/chunks/rangpur/ran_cate_11/sentence_42.wav,আমরা স্কুলে বার্ষিক ক্রীড়া প্রতিযোগিতা করি।,rangpur
sentence_43.wav,dataset/chunks/rangpur/ran_cate_11/sentence_43.wav,আপনার শিক্ষক কি কখনও দেরি করেন?,rangpur
sentence_44.wav,dataset/chunks/rangpur/ran_cate_11/sentence_44.wav,আমি নতুন বই কিনেছি।,rangpur
sentence_45.wav,dataset/chunks/rangpur/ran_cate_11/sentence_45.wav,ক্লাসে সবাই খুব মনোযোগী।,rangpur
sentence_46.wav,dataset/chunks/rangpur/ran_cate_11/sentence_46.wav,আপনার স্কুলের সময়সূচি কি?,rangpur
sentence_47.wav,dataset/chunks/rangpur/ran_cate_11/sentence_47.wav,আমরা পরীক্ষার জন্য গ্রুপ স্টাডি করি।,rangpur
sentence_48.wav,dataset/chunks/rangpur/ran_cate_11/sentence_48.wav,শিক্ষক আজ বিজ্ঞান পাঠ করলেন।,rangpur
sentence_49.wav,dataset/chunks/rangpur/ran_cate_11/sentence_49.wav,আপনার প্রিয় বিষয় কোনটি?,rangpur
sentence_50.wav,dataset/chunks/rangpur/ran_cate_11/sentence_50.wav,আমি প্রতিদিন রাতে পড়াশোনা করি।,rangpur
sentence_51.wav,dataset/chunks/rangpur/ran_cate_11/sentence_51.wav,আমরা লাইব্রেরিতে নতুন বই দেখেছি।,rangpur
sentence_52.wav,dataset/chunks/rangpur/ran_cate_11/sentence_52.wav,শিক্ষক আজ পরীক্ষা নেওয়ার পরিকল্পনা করেছেন।,rangpur
sentence_53.wav,dataset/chunks/rangpur/ran_cate_11/sentence_53.wav,আপনার স্কুলের ছুটি কখন?,rangpur
sentence_54.wav,dataset/chunks/rangpur/ran_cate_11/sentence_54.wav,আমি পরীক্ষার জন্য নোটগুলি পুনরায় পড়ছি।,rangpur
sentence_55.wav,dataset/chunks/rangpur/ran_cate_11/sentence_55.wav,আমরা ক্লাসে project কাজ করছি।,rangpur
sentence_56.wav,dataset/chunks/rangpur/ran_cate_11/sentence_56.wav,আপনার সহপাঠী কি সক্রিয়?,rangpur
sentence_57.wav,dataset/chunks/rangpur/ran_cate_11/sentence_57.wav,আমি আজ শিক্ষকের সঙ্গে কথা বলেছি।,rangpur
sentence_58.wav,dataset/chunks/rangpur/ran_cate_11/sentence_58.wav,স্কুলে আমরা বিভিন্ন cultural অনুষ্ঠান করি।,rangpur
sentence_59.wav,dataset/chunks/rangpur/ran_cate_11/sentence_59.wav,আপনার ক্লাসে কত শিক্ষক আছেন?,rangpur
sentence_60.wav,dataset/chunks/rangpur/ran_cate_11/sentence_60.wav,আমি প্রতিদিন নতুন শব্দ শিখি।,rangpur
sentence_61.wav,dataset/chunks/rangpur/ran_cate_11/sentence_61.wav,পরীক্ষা শেষ হলে আমরা আনন্দ করি।,rangpur
sentence_62.wav,dataset/chunks/rangpur/ran_cate_11/sentence_62.wav,শিক্ষক আজ হোমওয়ার্ক দেখেছেন।,rangpur
sentence_63.wav,dataset/chunks/rangpur/ran_cate_11/sentence_63.wav,আপনার স্কুলে কত লাইব্রেরি আছে?,rangpur
sentence_64.wav,dataset/chunks/rangpur/ran_cate_11/sentence_64.wav,আমরা প্রতিদিন ক্লাসে active থাকি।,rangpur
sentence_65.wav,dataset/chunks/rangpur/ran_cate_11/sentence_65.wav,আমি পরীক্ষার জন্য extra practice করি।,rangpur
sentence_66.wav,dataset/chunks/rangpur/ran_cate_11/sentence_66.wav,শিক্ষক নতুন প্রশ্ন দেখিয়েছেন।,rangpur
sentence_67.wav,dataset/chunks/rangpur/ran_cate_11/sentence_67.wav,আপনার স্কুলের বার্ষিক পরীক্ষা কখন?,rangpur
sentence_68.wav,dataset/chunks/rangpur/ran_cate_11/sentence_68.wav,আমি শিক্ষকের পরামর্শ অনুসরণ করি।,rangpur
sentence_69.wav,dataset/chunks/rangpur/ran_cate_11/sentence_69.wav,আমরা প্রতিদিন assignment করি।,rangpur
sentence_70.wav,dataset/chunks/rangpur/ran_cate_11/sentence_70.wav,আপনার প্রিয় শিক্ষক কে?,rangpur
sentence_01.wav,dataset/chunks/rangpur/ran_cate_12/sentence_01.wav,আজকের মিটিং কবে?,rangpur
sentence_02.wav,dataset/chunks/rangpur/ran_cate_12/sentence_02.wav,আমি আমার রিপোর্ট প্রস্তুত করেছি।,rangpur
sentence_03.wav,dataset/chunks/rangpur/ran_cate_12/sentence_03.wav,অফিসে সময়মতো পৌঁছানো উচিত।,rangpur
sentence_04.wav,dataset/chunks/rangpur/ran_cate_12/sentence_04.wav,আপনার সহকর্মী কি সাহায্য করছে?,rangpur
sentence_05.wav,dataset/chunks/rangpur/ran_cate_12/sentence_05.wav,আমরা নতুন প্রকল্প শুরু করছি।,rangpur
sentence_06.wav,dataset/chunks/rangpur/ran_cate_12/sentence_06.wav,আজ অফিসে কি কাজ আছে?,rangpur
sentence_07.wav,dataset/chunks/rangpur/ran_cate_12/sentence_07.wav,আমার কম্পিউটারে সমস্যা হয়েছে।,rangpur
sentence_08.wav,dataset/chunks/rangpur/ran_cate_12/sentence_08.wav,মিটিংটি কত সময়ের জন্য?,rangpur
sentence_09.wav,dataset/chunks/rangpur/ran_cate_12/sentence_09.wav,আমি প্রেজেন্টেশন প্রস্তুত করছি।,rangpur
sentence_10.wav,dataset/chunks/rangpur/ran_cate_12/sentence_10.wav,আপনি কোন দপ্তরে কাজ করেন?,rangpur
sentence_11.wav,dataset/chunks/rangpur/ran_cate_12/sentence_11.wav,অফিসের সময়সূচি কি?,rangpur
sentence_12.wav,dataset/chunks/rangpur/ran_cate_12/sentence_12.wav,আমি নতুন কর্মচারী প্রশিক্ষণ দিচ্ছি।,rangpur
sentence_13.wav,dataset/chunks/rangpur/ran_cate_12/sentence_13.wav,আজ অফিসে তদারকি করা হয়েছে।,rangpur
